,0,1
0,43722.65625,-127.02394
1,43724.609375,-126.52386
2,43726.5625,-125.96177
3,43728.515625,-126.28151
4,43730.46875,-126.79498
5,43732.421875,-126.39027
6,43734.375,-126.32813
7,43736.328125,-126.81998
8,43738.28125,-127.02616
9,43740.234375,-126.66515
10,43742.1875,-126.60885
11,43744.140625,-126.42917
12,43746.09375,-126.77412
13,43748.046875,-126.52101
14,43750.0,-126.62824
15,43751.953125,-127.6057
16,43753.90625,-127.66822
17,43755.859375,-126.83883
18,43757.8125,-126.1677
19,43759.765625,-126.72861
20,43761.71875,-127.41013
21,43763.671875,-127.31913
22,43765.625,-127.2235
23,43767.578125,-127.16156
24,43769.53125,-126.50386
25,43771.484375,-126.41936
26,43773.4375,-126.43632
27,43775.390625,-126.2231
28,43777.34375,-126.06154
29,43779.296875,-125.69528
30,43781.25,-125.94376
31,43783.203125,-126.13373
32,43785.15625,-125.82004
33,43787.109375,-126.33224
34,43789.0625,-126.93272
35,43791.015625,-127.18977
36,43792.96875,-127.23868
37,43794.921875,-126.88596
38,43796.875,-126.34505
39,43798.828125,-126.39324
40,43800.78125,-126.49313
41,43802.734375,-126.22549
42,43804.6875,-126.7478
43,43806.640625,-126.9968
44,43808.59375,-126.82197
45,43810.546875,-127.18202
46,43812.5,-126.9143
47,43814.453125,-126.01948
48,43816.40625,-125.80225
49,43818.359375,-126.22805
50,43820.3125,-126.77087
51,43822.265625,-127.06635
52,43824.21875,-127.04835
53,43826.171875,-127.1328
54,43828.125,-126.35806
55,43830.078125,-125.70999
56,43832.03125,-126.74785
57,43833.984375,-128.18782
58,43835.9375,-127.90384
59,43837.890625,-127.41749
60,43839.84375,-127.22585
61,43841.796875,-127.71793
62,43843.75,-126.91551
63,43845.703125,-126.43221
64,43847.65625,-126.81437
65,43849.609375,-127.16511
66,43851.5625,-127.31422
67,43853.515625,-126.77417
68,43855.46875,-126.38872
69,43857.421875,-126.11646
70,43859.375,-126.04756
71,43861.328125,-126.41706
72,43863.28125,-125.93604
73,43865.234375,-125.539
74,43867.1875,-126.0154
75,43869.140625,-126.66198
76,43871.09375,-126.13277
77,43873.046875,-125.47868
78,43875.0,-125.85086
79,43876.953125,-126.42574
80,43878.90625,-126.78741
81,43880.859375,-126.67037
82,43882.8125,-126.43986
83,43884.765625,-126.65413
84,43886.71875,-127.38547
85,43888.671875,-127.83331
86,43890.625,-127.24992
87,43892.578125,-126.60075
88,43894.53125,-126.52654
89,43896.484375,-126.63454
90,43898.4375,-126.53048
91,43900.390625,-126.34195
92,43902.34375,-126.32163
93,43904.296875,-126.57381
94,43906.25,-126.75224
95,43908.203125,-127.11593
96,43910.15625,-127.04292
97,43912.109375,-126.29162
98,43914.0625,-125.93069
99,43916.015625,-125.78624
100,43917.96875,-126.51125
101,43919.921875,-126.97266
102,43921.875,-127.3987
103,43923.828125,-127.26814
104,43925.78125,-126.66953
105,43927.734375,-126.22546
106,43929.6875,-126.55552
107,43931.640625,-127.22543
108,43933.59375,-127.4222
109,43935.546875,-126.83643
