,0,1
0,43722.65625,-126.93717
1,43724.609375,-127.35601
2,43726.5625,-127.13623
3,43728.515625,-126.61682
4,43730.46875,-127.03134
5,43732.421875,-127.07966
6,43734.375,-126.76984
7,43736.328125,-127.19572
8,43738.28125,-126.72299
9,43740.234375,-126.72435
10,43742.1875,-127.94628
11,43744.140625,-127.28791
12,43746.09375,-126.38554
13,43748.046875,-126.17084
14,43750.0,-126.38992
15,43751.953125,-126.83208
16,43753.90625,-126.55244
17,43755.859375,-125.83933
18,43757.8125,-125.16589
19,43759.765625,-125.20554
20,43761.71875,-125.52383
21,43763.671875,-126.59232
22,43765.625,-126.35782
23,43767.578125,-125.88951
24,43769.53125,-126.56017
25,43771.484375,-126.48121
26,43773.4375,-125.78126
27,43775.390625,-125.86224
28,43777.34375,-126.42789
29,43779.296875,-126.83195
30,43781.25,-126.65802
31,43783.203125,-127.08712
32,43785.15625,-127.78184
33,43787.109375,-127.2066
34,43789.0625,-126.44059
35,43791.015625,-126.24119
36,43792.96875,-126.08469
37,43794.921875,-126.2266
38,43796.875,-126.38127
39,43798.828125,-126.83762
40,43800.78125,-127.44978
41,43802.734375,-127.67239
42,43804.6875,-126.91263
43,43806.640625,-126.25874
44,43808.59375,-126.02452
45,43810.546875,-125.42556
46,43812.5,-125.486
47,43814.453125,-126.13583
48,43816.40625,-127.0602
49,43818.359375,-127.48799
50,43820.3125,-127.10748
51,43822.265625,-126.40035
52,43824.21875,-126.46134
53,43826.171875,-126.36195
54,43828.125,-126.20025
55,43830.078125,-126.50046
56,43832.03125,-126.88143
57,43833.984375,-126.44227
58,43835.9375,-126.10808
59,43837.890625,-126.34324
60,43839.84375,-126.39248
61,43841.796875,-126.51546
62,43843.75,-125.97353
63,43845.703125,-125.68211
64,43847.65625,-125.46087
65,43849.609375,-125.67332
66,43851.5625,-125.46486
67,43853.515625,-125.43054
68,43855.46875,-125.4989
69,43857.421875,-125.39289
70,43859.375,-125.30888
71,43861.328125,-125.78958
72,43863.28125,-126.44233
73,43865.234375,-126.21231
74,43867.1875,-125.96191
75,43869.140625,-126.45762
76,43871.09375,-126.8333
77,43873.046875,-126.92426
78,43875.0,-126.4126
79,43876.953125,-125.51709
80,43878.90625,-125.39417
81,43880.859375,-125.36695
82,43882.8125,-125.42999
83,43884.765625,-126.37132
84,43886.71875,-126.96754
85,43888.671875,-127.39933
86,43890.625,-128.23578
87,43892.578125,-127.57537
88,43894.53125,-126.67296
89,43896.484375,-126.42058
90,43898.4375,-126.36491
91,43900.390625,-126.30867
92,43902.34375,-125.89564
93,43904.296875,-125.67065
94,43906.25,-125.70499
95,43908.203125,-125.9672
96,43910.15625,-126.54088
97,43912.109375,-126.57848
98,43914.0625,-125.98864
99,43916.015625,-125.58589
100,43917.96875,-125.5202
101,43919.921875,-125.58518
102,43921.875,-126.1371
103,43923.828125,-126.36825
104,43925.78125,-125.96783
105,43927.734375,-125.54103
106,43929.6875,-125.8033
107,43931.640625,-126.3475
108,43933.59375,-126.82462
109,43935.546875,-126.72836
110,43937.5,-126.05842
111,43939.453125,-126.31833
112,43941.40625,-126.83132
113,43943.359375,-127.13387
114,43945.3125,-127.10389
115,43947.265625,-127.09171
116,43949.21875,-126.57716
117,43951.171875,-126.3182
118,43953.125,-127.06979
119,43955.078125,-127.28759
120,43957.03125,-127.24228
121,43958.984375,-126.8519
122,43960.9375,-126.42421
123,43962.890625,-126.26203
124,43964.84375,-126.36459
125,43966.796875,-126.38851
126,43968.75,-126.5351
127,43970.703125,-126.33256
128,43972.65625,-126.14902
129,43974.609375,-125.63811
130,43976.5625,-125.67014
131,43978.515625,-125.82195
132,43980.46875,-125.92856
133,43982.421875,-126.28432
134,43984.375,-126.25449
135,43986.328125,-126.33225
136,43988.28125,-126.54878
137,43990.234375,-126.95818
138,43992.1875,-126.74188
139,43994.140625,-125.75433
140,43996.09375,-125.62107
141,43998.046875,-126.58138
142,44000.0,-126.61723
143,44001.953125,-126.09987
144,44003.90625,-125.97775
145,44005.859375,-126.4511
146,44007.8125,-126.46902
147,44009.765625,-126.02742
148,44011.71875,-125.84422
149,44013.671875,-126.28031
150,44015.625,-126.5669
151,44017.578125,-126.48667
152,44019.53125,-126.75861
153,44021.484375,-126.84267
154,44023.4375,-126.68939
155,44025.390625,-126.65513
156,44027.34375,-125.82545
157,44029.296875,-125.40513
158,44031.25,-125.82646
159,44033.203125,-126.67538
160,44035.15625,-126.20001
161,44037.109375,-126.62742
162,44039.0625,-127.09535
163,44041.015625,-126.31967
164,44042.96875,-126.39364
165,44044.921875,-126.41916
166,44046.875,-126.53512
167,44048.828125,-126.84013
168,44050.78125,-126.64233
169,44052.734375,-126.30097
170,44054.6875,-126.21037
171,44056.640625,-125.75985
172,44058.59375,-125.34146
173,44060.546875,-126.32026
174,44062.5,-127.16152
175,44064.453125,-126.52568
176,44066.40625,-125.56674
