X(4.125 mm) E(1270.94 V) 

X(4.1375 mm) E(1266.64 V) 

X(4.15 mm) E(1262.3 V) 

X(4.1625 mm) E(1257.94 V) 

X(4.175 mm) E(1253.54 V) 

X(4.1875 mm) E(1249.11 V) 

X(4.2 mm) E(1244.65 V) 

X(4.2125 mm) E(1240.17 V) 

X(4.225 mm) E(1235.65 V) 

X(4.2375 mm) E(1231.11 V) 

X(4.25 mm) E(1226.55 V) 

X(4.2625 mm) E(1221.96 V) 

X(4.275 mm) E(1217.35 V) 

X(4.2875 mm) E(1212.71 V) 

X(4.3 mm) E(1208.05 V) 

X(4.3125 mm) E(1203.37 V) 

X(4.325 mm) E(1198.67 V) 

X(4.3375 mm) E(1193.94 V) 

X(4.35 mm) E(1189.2 V) 

X(4.3625 mm) E(1184.44 V) 

X(4.375 mm) E(1179.66 V) 

X(4.3875 mm) E(1174.86 V) 

X(4.4 mm) E(1170.05 V) 

X(4.4125 mm) E(1165.22 V) 

X(4.425 mm) E(1160.37 V) 

X(4.4375 mm) E(1155.51 V) 

X(4.45 mm) E(1150.63 V) 

X(4.4625 mm) E(1145.74 V) 

X(4.475 mm) E(1140.84 V) 

X(4.4875 mm) E(1135.92 V) 

X(4.5 mm) E(1130.99 V) 

X(4.5125 mm) E(1126.04 V) 

X(4.525 mm) E(1121.09 V) 

X(4.5375 mm) E(1116.12 V) 

X(4.55 mm) E(1111.14 V) 

X(4.5625 mm) E(1106.15 V) 

X(4.575 mm) E(1101.15 V) 

X(4.5875 mm) E(1096.15 V) 

X(4.6 mm) E(1091.13 V) 

X(4.6125 mm) E(1086.1 V) 

X(4.625 mm) E(1081.06 V) 

X(4.6375 mm) E(1076.02 V) 

X(4.65 mm) E(1070.96 V) 

X(4.6625 mm) E(1065.9 V) 

X(4.675 mm) E(1060.83 V) 

X(4.6875 mm) E(1055.75 V) 

X(4.7 mm) E(1050.67 V) 

X(4.7125 mm) E(1045.58 V) 

X(4.725 mm) E(1040.48 V) 

X(4.7375 mm) E(1035.38 V) 

X(4.75 mm) E(1030.27 V) 

X(4.7625 mm) E(1025.15 V) 

X(4.775 mm) E(1020.03 V) 

X(4.7875 mm) E(1014.91 V) 

X(4.8 mm) E(1009.77 V) 

X(4.8125 mm) E(1004.64 V) 

X(4.825 mm) E(999.498 V) 

X(4.8375 mm) E(994.353 V) 

X(4.85 mm) E(989.204 V) 

X(4.8625 mm) E(984.05 V) 

X(4.875 mm) E(978.893 V) 

X(4.8875 mm) E(973.732 V) 

X(4.9 mm) E(968.567 V) 

X(4.9125 mm) E(963.399 V) 

X(4.925 mm) E(958.229 V) 

X(4.9375 mm) E(953.055 V) 

X(4.95 mm) E(947.878 V) 

X(4.9625 mm) E(942.698 V) 

X(4.975 mm) E(937.516 V) 

X(4.9875 mm) E(932.332 V) 

X(5 mm) E(927.146 V) 

X(5.0125 mm) E(921.957 V) 

X(5.025 mm) E(916.767 V) 

X(5.0375 mm) E(911.575 V) 

X(5.05 mm) E(906.381 V) 

X(5.0625 mm) E(901.186 V) 

X(5.075 mm) E(895.989 V) 

X(5.0875 mm) E(890.791 V) 

X(5.1 mm) E(885.592 V) 

X(5.1125 mm) E(880.392 V) 

X(5.125 mm) E(875.192 V) 

X(5.1375 mm) E(869.99 V) 

X(5.15 mm) E(864.788 V) 

X(5.1625 mm) E(859.586 V) 

X(5.175 mm) E(854.383 V) 

X(5.1875 mm) E(849.18 V) 

X(5.2 mm) E(843.976 V) 

X(5.2125 mm) E(838.773 V) 

X(5.225 mm) E(833.57 V) 

X(5.2375 mm) E(828.367 V) 

X(5.25 mm) E(823.165 V) 

X(5.2625 mm) E(817.963 V) 

X(5.275 mm) E(812.762 V) 

X(5.2875 mm) E(807.561 V) 

X(5.3 mm) E(802.361 V) 

