,0,1
0,43722.65625,-125.90013
1,43724.609375,-126.18948
2,43726.5625,-126.62769
3,43728.515625,-125.96796
4,43730.46875,-125.63735
5,43732.421875,-125.537
6,43734.375,-125.78261
7,43736.328125,-126.48526
8,43738.28125,-126.42912
9,43740.234375,-126.08802
10,43742.1875,-125.47409
11,43744.140625,-125.85616
12,43746.09375,-126.4717
13,43748.046875,-126.21368
14,43750.0,-126.33816
15,43751.953125,-125.98546
16,43753.90625,-125.4755
17,43755.859375,-125.68798
18,43757.8125,-126.15961
19,43759.765625,-126.29195
20,43761.71875,-126.63892
21,43763.671875,-126.86618
22,43765.625,-127.20901
23,43767.578125,-126.46318
24,43769.53125,-126.19611
25,43771.484375,-126.71458
26,43773.4375,-127.00181
27,43775.390625,-126.29356
28,43777.34375,-125.27809
29,43779.296875,-125.31141
30,43781.25,-125.65994
31,43783.203125,-125.9219
32,43785.15625,-126.04622
33,43787.109375,-126.10562
34,43789.0625,-126.05894
35,43791.015625,-126.03183
36,43792.96875,-126.49036
37,43794.921875,-126.70452
38,43796.875,-126.6339
39,43798.828125,-126.23042
40,43800.78125,-125.81705
41,43802.734375,-125.85046
42,43804.6875,-125.94012
43,43806.640625,-126.13029
44,43808.59375,-125.88566
45,43810.546875,-125.39239
46,43812.5,-125.73934
47,43814.453125,-125.98121
48,43816.40625,-126.48064
49,43818.359375,-126.38911
50,43820.3125,-125.80025
51,43822.265625,-125.81906
52,43824.21875,-125.73816
53,43826.171875,-125.17859
54,43828.125,-125.44868
55,43830.078125,-126.01417
56,43832.03125,-126.77897
57,43833.984375,-126.80983
58,43835.9375,-126.44376
59,43837.890625,-126.0434
60,43839.84375,-125.77715
61,43841.796875,-125.38729
62,43843.75,-125.15549
63,43845.703125,-125.57099
64,43847.65625,-126.35818
65,43849.609375,-126.90455
66,43851.5625,-126.95287
67,43853.515625,-126.30446
68,43855.46875,-125.83694
69,43857.421875,-126.24364
70,43859.375,-126.05444
71,43861.328125,-125.76646
72,43863.28125,-125.6666
73,43865.234375,-125.33009
74,43867.1875,-125.73047
75,43869.140625,-125.78863
76,43871.09375,-125.11903
77,43873.046875,-125.09892
78,43875.0,-125.46552
79,43876.953125,-126.00163
80,43878.90625,-126.11559
81,43880.859375,-125.32336
82,43882.8125,-124.80057
83,43884.765625,-124.96368
84,43886.71875,-125.98586
85,43888.671875,-127.06403
86,43890.625,-126.79095
87,43892.578125,-125.57785
88,43894.53125,-125.17863
89,43896.484375,-125.96598
90,43898.4375,-126.85002
91,43900.390625,-126.23026
92,43902.34375,-125.48981
93,43904.296875,-125.96912
94,43906.25,-126.47791
95,43908.203125,-125.31956
96,43910.15625,-124.68565
97,43912.109375,-124.92209
98,43914.0625,-125.82438
99,43916.015625,-126.47916
100,43917.96875,-126.02957
101,43919.921875,-126.37087
102,43921.875,-127.09548
103,43923.828125,-126.95596
104,43925.78125,-125.876
105,43927.734375,-125.32275
106,43929.6875,-125.85492
107,43931.640625,-126.52541
108,43933.59375,-126.0853
109,43935.546875,-125.89343
110,43937.5,-126.30887
111,43939.453125,-126.04729
112,43941.40625,-126.04578
113,43943.359375,-125.73093
114,43945.3125,-125.6143
115,43947.265625,-126.48132
116,43949.21875,-126.57974
117,43951.171875,-126.24276
118,43953.125,-126.61155
119,43955.078125,-126.34314
120,43957.03125,-125.62914
121,43958.984375,-125.72432
122,43960.9375,-126.34849
123,43962.890625,-126.64707
124,43964.84375,-126.52241
125,43966.796875,-126.6979
126,43968.75,-127.10125
127,43970.703125,-126.85101
128,43972.65625,-126.58276
129,43974.609375,-126.43848
130,43976.5625,-126.02335
131,43978.515625,-125.93226
132,43980.46875,-126.08619
133,43982.421875,-126.19975
134,43984.375,-126.61731
135,43986.328125,-127.1151
136,43988.28125,-127.04052
137,43990.234375,-126.73344
138,43992.1875,-126.23781
139,43994.140625,-126.29374
140,43996.09375,-127.03424
141,43998.046875,-126.47393
142,44000.0,-126.29058
143,44001.953125,-126.72192
144,44003.90625,-126.27525
145,44005.859375,-126.1535
146,44007.8125,-126.5295
147,44009.765625,-126.31552
148,44011.71875,-126.21216
149,44013.671875,-126.01065
150,44015.625,-126.79739
151,44017.578125,-127.09066
152,44019.53125,-126.88204
153,44021.484375,-126.75853
154,44023.4375,-126.21024
155,44025.390625,-126.26706
156,44027.34375,-127.05471
157,44029.296875,-127.0075
158,44031.25,-126.85403
159,44033.203125,-126.93288
160,44035.15625,-126.23661
161,44037.109375,-126.25204
162,44039.0625,-125.98129
163,44041.015625,-125.53707
164,44042.96875,-125.85232
165,44044.921875,-126.35043
166,44046.875,-126.23308
167,44048.828125,-126.05811
168,44050.78125,-125.47283
169,44052.734375,-125.88683
170,44054.6875,-126.73878
171,44056.640625,-126.89532
172,44058.59375,-127.0515
173,44060.546875,-127.00832
174,44062.5,-126.45148
175,44064.453125,-126.20313
176,44066.40625,-126.0531
177,44068.359375,-125.68734
178,44070.3125,-125.76739
179,44072.265625,-126.79707
180,44074.21875,-127.55013
181,44076.171875,-126.63865
182,44078.125,-126.18274
183,44080.078125,-126.10175
184,44082.03125,-126.01738
185,44083.984375,-125.09542
186,44085.9375,-124.93323
187,44087.890625,-126.02874
188,44089.84375,-126.06527
189,44091.796875,-125.83814
190,44093.75,-125.87686
191,44095.703125,-125.49346
192,44097.65625,-125.67851
193,44099.609375,-125.80451
194,44101.5625,-125.1503
195,44103.515625,-124.7037
196,44105.46875,-125.44708
197,44107.421875,-126.99322
198,44109.375,-126.93064
199,44111.328125,-125.75629
200,44113.28125,-125.52551
201,44115.234375,-124.99519
202,44117.1875,-125.05814
203,44119.140625,-126.05268
204,44121.09375,-126.01629
205,44123.046875,-125.7559
206,44125.0,-125.85986
207,44126.953125,-125.93892
208,44128.90625,-126.53394
209,44130.859375,-126.17305
210,44132.8125,-125.74311
211,44134.765625,-125.6824
212,44136.71875,-125.88397
213,44138.671875,-125.49937
214,44140.625,-125.19267
215,44142.578125,-125.48561
216,44144.53125,-125.59011
217,44146.484375,-125.76035
218,44148.4375,-125.55127
219,44150.390625,-125.62371
220,44152.34375,-125.92422
221,44154.296875,-125.86658
222,44156.25,-126.39596
223,44158.203125,-126.93875
224,44160.15625,-126.16119
225,44162.109375,-124.59776
226,44164.0625,-124.42011
227,44166.015625,-125.40768
228,44167.96875,-126.174
229,44169.921875,-126.40574
230,44171.875,-126.37991
231,44173.828125,-126.58132
232,44175.78125,-126.93919
233,44177.734375,-126.37305
234,44179.6875,-125.59993
235,44181.640625,-125.66194
236,44183.59375,-125.96517
237,44185.546875,-126.12526
238,44187.5,-126.49752
239,44189.453125,-126.42972
240,44191.40625,-125.79327
241,44193.359375,-125.74185
242,44195.3125,-125.95719
243,44197.265625,-125.88185
244,44199.21875,-126.37138
245,44201.171875,-126.83562
246,44203.125,-127.21798
247,44205.078125,-126.8698
248,44207.03125,-126.04893
249,44208.984375,-125.79912
250,44210.9375,-125.86887
251,44212.890625,-125.85417
252,44214.84375,-125.87014
253,44216.796875,-125.54961
254,44218.75,-125.63654
255,44220.703125,-125.48097
256,44222.65625,-125.11187
257,44224.609375,-125.51993
258,44226.5625,-126.15842
259,44228.515625,-126.41623
260,44230.46875,-126.85176
261,44232.421875,-126.70043
262,44234.375,-125.75531
263,44236.328125,-125.67986
