,0,1
0,43722.65625,-126.27711
1,43724.609375,-125.45798
2,43726.5625,-125.14842
3,43728.515625,-125.52623
4,43730.46875,-126.56367
5,43732.421875,-126.64729
6,43734.375,-125.87465
7,43736.328125,-125.76173
8,43738.28125,-126.20238
9,43740.234375,-126.90462
10,43742.1875,-127.41972
11,43744.140625,-126.80553
12,43746.09375,-127.11653
13,43748.046875,-126.82468
14,43750.0,-126.48611
15,43751.953125,-126.80501
16,43753.90625,-127.11404
17,43755.859375,-127.53225
18,43757.8125,-127.28907
19,43759.765625,-127.15302
20,43761.71875,-126.89855
21,43763.671875,-126.54962
22,43765.625,-126.3877
23,43767.578125,-126.33617
24,43769.53125,-126.31329
25,43771.484375,-125.90852
26,43773.4375,-125.11506
27,43775.390625,-125.50845
28,43777.34375,-126.15976
29,43779.296875,-126.16626
30,43781.25,-126.37404
31,43783.203125,-126.46272
32,43785.15625,-126.09414
33,43787.109375,-126.47984
34,43789.0625,-126.48436
35,43791.015625,-125.51015
36,43792.96875,-125.60694
37,43794.921875,-126.42037
38,43796.875,-126.40788
39,43798.828125,-125.77856
40,43800.78125,-125.82051
41,43802.734375,-126.11706
42,43804.6875,-125.64852
43,43806.640625,-125.72083
44,43808.59375,-126.03239
45,43810.546875,-126.04766
46,43812.5,-125.89069
47,43814.453125,-126.31457
48,43816.40625,-127.26431
49,43818.359375,-127.4612
50,43820.3125,-126.69012
51,43822.265625,-125.90823
52,43824.21875,-125.44138
53,43826.171875,-125.86082
54,43828.125,-126.36808
55,43830.078125,-126.67948
56,43832.03125,-126.14286
57,43833.984375,-126.40198
58,43835.9375,-126.70603
59,43837.890625,-126.32493
60,43839.84375,-126.28121
61,43841.796875,-126.32172
62,43843.75,-126.47038
63,43845.703125,-126.8905
64,43847.65625,-126.84631
65,43849.609375,-126.22662
66,43851.5625,-125.32271
67,43853.515625,-125.06513
68,43855.46875,-125.34972
69,43857.421875,-125.70731
70,43859.375,-126.25459
71,43861.328125,-126.55036
72,43863.28125,-126.27948
73,43865.234375,-126.19227
74,43867.1875,-126.03383
75,43869.140625,-125.86019
76,43871.09375,-125.49591
77,43873.046875,-125.57902
78,43875.0,-125.85819
79,43876.953125,-125.4006
80,43878.90625,-125.17659
81,43880.859375,-125.68256
82,43882.8125,-126.10031
83,43884.765625,-126.43745
84,43886.71875,-126.0782
85,43888.671875,-125.59897
86,43890.625,-125.67594
87,43892.578125,-126.07509
88,43894.53125,-126.52334
89,43896.484375,-126.53287
90,43898.4375,-126.3446
91,43900.390625,-125.86703
92,43902.34375,-125.05829
93,43904.296875,-124.90163
94,43906.25,-125.62627
95,43908.203125,-126.23461
96,43910.15625,-126.28824
97,43912.109375,-126.43486
98,43914.0625,-126.75408
99,43916.015625,-126.44423
100,43917.96875,-125.42159
101,43919.921875,-125.51814
102,43921.875,-126.29362
103,43923.828125,-126.85518
104,43925.78125,-127.27736
105,43927.734375,-126.76814
106,43929.6875,-126.43632
107,43931.640625,-126.55717
108,43933.59375,-126.39273
109,43935.546875,-126.64288
110,43937.5,-126.82359
111,43939.453125,-126.38458
112,43941.40625,-125.9288
113,43943.359375,-126.23666
114,43945.3125,-126.13399
115,43947.265625,-126.10063
116,43949.21875,-126.04296
117,43951.171875,-125.69645
118,43953.125,-126.03568
119,43955.078125,-126.1171
120,43957.03125,-126.59232
121,43958.984375,-126.82684
122,43960.9375,-126.05624
123,43962.890625,-125.51814
124,43964.84375,-125.74747
125,43966.796875,-126.61705
126,43968.75,-126.99441
127,43970.703125,-127.10938
128,43972.65625,-127.09273
129,43974.609375,-126.72633
130,43976.5625,-125.98891
131,43978.515625,-125.72188
132,43980.46875,-126.34691
133,43982.421875,-126.10432
134,43984.375,-125.59473
135,43986.328125,-126.06118
136,43988.28125,-126.39611
137,43990.234375,-126.369
138,43992.1875,-126.62219
139,43994.140625,-125.85189
140,43996.09375,-125.22333
141,43998.046875,-125.99638
142,44000.0,-126.37725
143,44001.953125,-126.39565
144,44003.90625,-125.91666
145,44005.859375,-125.84632
146,44007.8125,-126.30149
147,44009.765625,-126.32551
148,44011.71875,-126.23623
149,44013.671875,-126.42131
150,44015.625,-126.78874
151,44017.578125,-127.4329
152,44019.53125,-126.84674
153,44021.484375,-126.2086
154,44023.4375,-126.33961
155,44025.390625,-125.5378
156,44027.34375,-124.89995
157,44029.296875,-125.27052
158,44031.25,-126.52573
159,44033.203125,-127.22695
160,44035.15625,-126.68052
161,44037.109375,-126.56775
162,44039.0625,-127.11201
163,44041.015625,-127.66001
164,44042.96875,-127.13863
165,44044.921875,-126.67301
166,44046.875,-126.49767
167,44048.828125,-126.67786
168,44050.78125,-126.51002
169,44052.734375,-125.40306
170,44054.6875,-125.34968
171,44056.640625,-125.52171
172,44058.59375,-125.93398
173,44060.546875,-126.84255
174,44062.5,-126.36855
175,44064.453125,-125.40224
176,44066.40625,-125.22605
177,44068.359375,-125.24514
178,44070.3125,-125.98785
179,44072.265625,-126.2481
180,44074.21875,-126.12797
181,44076.171875,-126.15754
182,44078.125,-126.1797
183,44080.078125,-126.50676
184,44082.03125,-126.40559
185,44083.984375,-126.0462
186,44085.9375,-126.36328
187,44087.890625,-126.67173
188,44089.84375,-125.94029
189,44091.796875,-125.74429
190,44093.75,-126.26644
191,44095.703125,-125.95361
192,44097.65625,-126.14403
193,44099.609375,-127.10431
194,44101.5625,-126.98161
195,44103.515625,-127.02058
196,44105.46875,-126.67381
197,44107.421875,-126.32373
198,44109.375,-126.53796
199,44111.328125,-126.8758
200,44113.28125,-126.36406
201,44115.234375,-126.30499
202,44117.1875,-126.09307
203,44119.140625,-126.05705
204,44121.09375,-126.27749
205,44123.046875,-126.4732
206,44125.0,-126.71334
207,44126.953125,-126.33027
208,44128.90625,-126.25059
209,44130.859375,-126.8976
210,44132.8125,-127.01704
211,44134.765625,-126.46758
212,44136.71875,-126.30329
213,44138.671875,-126.79028
214,44140.625,-126.56155
215,44142.578125,-125.86696
216,44144.53125,-126.37612
217,44146.484375,-126.40792
218,44148.4375,-125.65188
219,44150.390625,-125.68267
220,44152.34375,-126.06759
221,44154.296875,-126.30707
222,44156.25,-126.182
223,44158.203125,-126.25562
224,44160.15625,-126.66203
225,44162.109375,-126.37454
226,44164.0625,-125.6848
227,44166.015625,-125.73989
228,44167.96875,-126.3423
229,44169.921875,-126.42552
230,44171.875,-126.10439
231,44173.828125,-126.02887
232,44175.78125,-126.34212
233,44177.734375,-126.46935
234,44179.6875,-126.33366
235,44181.640625,-125.87687
236,44183.59375,-125.87244
237,44185.546875,-126.56442
238,44187.5,-126.23618
239,44189.453125,-125.71996
240,44191.40625,-125.41496
241,44193.359375,-125.65392
242,44195.3125,-125.93095
243,44197.265625,-125.97198
244,44199.21875,-125.98227
245,44201.171875,-126.33655
246,44203.125,-126.57446
247,44205.078125,-126.04342
248,44207.03125,-125.81187
249,44208.984375,-125.75682
250,44210.9375,-125.87331
251,44212.890625,-125.91448
252,44214.84375,-125.18028
253,44216.796875,-125.13691
254,44218.75,-125.99596
255,44220.703125,-126.25066
256,44222.65625,-125.8255
257,44224.609375,-126.53323
258,44226.5625,-126.77946
259,44228.515625,-125.67506
260,44230.46875,-124.58699
261,44232.421875,-124.51711
262,44234.375,-124.97139
263,44236.328125,-125.09046
264,44238.28125,-125.52766
265,44240.234375,-125.94672
266,44242.1875,-125.66073
267,44244.140625,-125.66348
268,44246.09375,-125.77466
269,44248.046875,-126.03117
270,44250.0,-125.75249
271,44251.953125,-125.85622
272,44253.90625,-125.58258
273,44255.859375,-125.0687
274,44257.8125,-124.92387
275,44259.765625,-125.61086
276,44261.71875,-126.5688
277,44263.671875,-127.24203
278,44265.625,-126.45902
279,44267.578125,-125.89335
280,44269.53125,-126.01555
281,44271.484375,-125.88245
282,44273.4375,-125.68761
283,44275.390625,-126.05689
284,44277.34375,-125.64348
285,44279.296875,-125.64149
286,44281.25,-126.39544
287,44283.203125,-126.15204
288,44285.15625,-125.95432
289,44287.109375,-126.4161
290,44289.0625,-126.95403
291,44291.015625,-126.35878
292,44292.96875,-125.59399
293,44294.921875,-125.6041
294,44296.875,-126.10377
295,44298.828125,-126.03031
296,44300.78125,-125.21191
297,44302.734375,-125.37987
298,44304.6875,-126.21297
299,44306.640625,-125.80285
300,44308.59375,-125.35978
301,44310.546875,-125.01413
302,44312.5,-125.09435
303,44314.453125,-125.43537
304,44316.40625,-125.69473
305,44318.359375,-126.58401
306,44320.3125,-126.54644
307,44322.265625,-126.62974
308,44324.21875,-126.88026
309,44326.171875,-127.23311
310,44328.125,-127.39899
311,44330.078125,-126.46635
312,44332.03125,-126.3773
313,44333.984375,-126.17665
314,44335.9375,-125.84851
315,44337.890625,-125.71476
316,44339.84375,-125.68974
317,44341.796875,-125.58891
318,44343.75,-125.44764
319,44345.703125,-125.17141
320,44347.65625,-125.27876
321,44349.609375,-125.18077
322,44351.5625,-124.97335
323,44353.515625,-125.31852
324,44355.46875,-125.66293
325,44357.421875,-125.23058
326,44359.375,-125.06275
327,44361.328125,-125.08544
328,44363.28125,-125.47428
329,44365.234375,-125.38781
330,44367.1875,-125.26965
331,44369.140625,-125.91287
332,44371.09375,-125.89043
333,44373.046875,-125.67879
334,44375.0,-125.28806
335,44376.953125,-124.3862
336,44378.90625,-123.98685
337,44380.859375,-124.46067
338,44382.8125,-125.23729
339,44384.765625,-125.08845
340,44386.71875,-125.43948
341,44388.671875,-125.65321
342,44390.625,-125.17001
343,44392.578125,-125.1682
344,44394.53125,-124.76472
345,44396.484375,-124.5059
346,44398.4375,-124.9256
347,44400.390625,-125.27931
348,44402.34375,-125.68191
349,44404.296875,-125.85123
350,44406.25,-125.41689
351,44408.203125,-124.94688
352,44410.15625,-125.53221
353,44412.109375,-126.1559
354,44414.0625,-125.61772
355,44416.015625,-125.52451
356,44417.96875,-126.0623
357,44419.921875,-126.03571
358,44421.875,-125.83826
359,44423.828125,-125.07182
360,44425.78125,-124.56834
361,44427.734375,-124.70718
362,44429.6875,-125.24567
363,44431.640625,-125.77354
364,44433.59375,-125.91512
365,44435.546875,-126.08568
366,44437.5,-125.90917
367,44439.453125,-126.07681
368,44441.40625,-126.46391
369,44443.359375,-125.92982
370,44445.3125,-125.51135
371,44447.265625,-125.84987
372,44449.21875,-126.10324
373,44451.171875,-125.24387
374,44453.125,-124.75896
375,44455.078125,-125.11614
376,44457.03125,-125.00062
377,44458.984375,-124.74389
378,44460.9375,-124.77162
379,44462.890625,-125.22823
380,44464.84375,-125.55329
381,44466.796875,-125.51174
382,44468.75,-125.16315
383,44470.703125,-125.42239
384,44472.65625,-125.66129
385,44474.609375,-124.61487
386,44476.5625,-123.84701
387,44478.515625,-124.03457
388,44480.46875,-125.0814
389,44482.421875,-124.58476
390,44484.375,-124.52942
391,44486.328125,-125.1707
392,44488.28125,-124.83939
393,44490.234375,-124.78191
394,44492.1875,-125.05812
395,44494.140625,-125.31039
396,44496.09375,-125.31706
397,44498.046875,-125.2448
398,44500.0,-125.16687
399,44501.953125,-125.15138
400,44503.90625,-125.27131
401,44505.859375,-125.28088
402,44507.8125,-125.7254
403,44509.765625,-125.60619
404,44511.71875,-125.50413
405,44513.671875,-125.05181
406,44515.625,-124.31615
407,44517.578125,-124.05869
408,44519.53125,-124.52974
409,44521.484375,-124.88415
410,44523.4375,-124.11051
411,44525.390625,-123.96002
412,44527.34375,-124.31274
413,44529.296875,-123.90375
414,44531.25,-123.83816
415,44533.203125,-124.61858
416,44535.15625,-124.56714
417,44537.109375,-124.60173
418,44539.0625,-125.27448
419,44541.015625,-124.84619
420,44542.96875,-124.5587
421,44544.921875,-123.78835
422,44546.875,-123.46183
423,44548.828125,-123.70919
424,44550.78125,-123.94991
425,44552.734375,-124.05387
426,44554.6875,-124.07156
427,44556.640625,-123.94827
428,44558.59375,-123.79195
